AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,n,ENG,t_0912782,OTH,stimuli_raw/wav/Mrajesh1.wav,37,Mrajesh1_37,HIN,152.86,152.43025,ɖʱ,M,Mrajesh,ADRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1035011,OTH,stimuli_raw/wav/FNiralee2.wav,49,FNiralee2_49,HIN,174.24,173.71177,dʱ,F,FNiralee,ADHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,n,ENG,t_0431874,OTH,stimuli_raw/wav/Mrajesh1.wav,50,Mrajesh1_50,HIN,193.08,192.64545,dʱ,M,Mrajesh,ADHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,n,ENG,t_0914509,OTH,stimuli_raw/wav/Mrajesh2.wav,65,Mrajesh2_65,HIN,178.72,178.37131,bʱ,M,Mrajesh,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_1033767,OTH,stimuli_raw/wav/FNiralee2.wav,64,FNiralee2_64,HIN,230.12498,229.61735,bʱ,F,FNiralee,ABHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,416.87951,417.29986,FNiralee1_52,ANA,52,F,n,ENG,t_0914014,OTH,stimuli_raw/wav/Mrajesh1.wav,100,Mrajesh1_100,HIN,327.33848,326.93403,ɽʱ,M,Mrajesh,ARTHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_1036992,OTH,stimuli_raw/wav/FNiralee1.wav,105,FNiralee1_105,HIN,892.98555,892.5444,ɽʱ,F,FNiralee,ARTHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_1036997,OTH,stimuli_raw/wav/FNiralee1.wav,106,FNiralee1_106,HIN,905.29323,904.87257,ɽ,F,FNiralee,ARTA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,n,ENG,t_0915141,OTH,stimuli_raw/wav/Mrajesh1.wav,104,Mrajesh1_104,HIN,338.69898,338.33398,ɽ,M,Mrajesh,ARTA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,n,ENG,t_0673861,OTH,stimuli_raw/wav/Mnirbhay1.wav,108,Mnirbhay1_108,HIN,764.31886,763.84005,ɳ,M,Mnirbhay,ANRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_0554157,OTH,stimuli_raw/wav/FNiralee2.wav,107,FNiralee2_107,HIN,407.46444,406.98305,ɳ,F,FNiralee,ANRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,194.15,194.56529,Fbhavya2_65,ABHA,65,F,bʱ,HIN,t_0441027,OTH,stimuli_raw/wav/Mrajesh2.wav,6,Mrajesh2_6,ENG,22.99,22.59172,kʰ,M,Mrajesh,AKHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,bʱ,HIN,t_1048806,OTH,stimuli_raw/wav/FNiralee2.wav,6,FNiralee2_6,ENG,22.8,22.2458,kʰ,F,FNiralee,AKHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_0565657,OTH,stimuli_raw/wav/FNiralee2.wav,7,FNiralee2_7,ENG,26.96,26.4,g,F,FNiralee,AGA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,499.12528,499.52161,FNiralee1_66,ABHA,66,F,bʱ,HIN,t_0922046,OTH,stimuli_raw/wav/Mrajesh2.wav,8,Mrajesh2_8,ENG,28.97,28.58212,g,M,Mrajesh,AGA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1047676,OTH,stimuli_raw/wav/FNiralee1.wav,17,FNiralee1_17,ENG,144.56335,144.06573,t͡ʃʰ,F,FNiralee,ATXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0920438,OTH,stimuli_raw/wav/Mrajesh2.wav,17,Mrajesh2_17,ENG,50.86762,50.49512,t͡ʃʰ,M,Mrajesh,ATXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0438666,OTH,stimuli_raw/wav/Mrajesh1.wav,19,Mrajesh1_19,ENG,109.36,108.90505,d͡ʒ,M,Mrajesh,ADXA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_1048906,OTH,stimuli_raw/wav/FNiralee2.wav,20,FNiralee2_20,ENG,72.69619,72.15,d͡ʒ,F,FNiralee,ADXA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0442007,OTH,stimuli_raw/wav/Mrajesh1.wav,22,Mrajesh1_22,ENG,116.38,115.97803,z,M,Mrajesh,AZA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,bʱ,HIN,t_1048925,OTH,stimuli_raw/wav/FNiralee2.wav,22,FNiralee2_22,ENG,79.23749,78.7,z,F,FNiralee,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_0564655,OTH,stimuli_raw/wav/FNiralee1.wav,44,FNiralee1_44,ENG,357.12738,356.64808,tʰ,F,FNiralee,ATHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0919775,OTH,stimuli_raw/wav/Mrajesh1.wav,44,Mrajesh1_44,ENG,170.45,170.00742,tʰ,M,Mrajesh,ATHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0561170,OTH,stimuli_raw/wav/FNiralee2.wav,47,FNiralee2_47,ENG,162.44044,162.01984,d,F,FNiralee,ADA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0441318,OTH,stimuli_raw/wav/Mrajesh2.wav,47,Mrajesh2_47,ENG,129.07,128.7406,d,M,Mrajesh,ADA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0438897,OTH,stimuli_raw/wav/Mrajesh1.wav,53,Mrajesh1_53,ENG,200.86,200.47,n,M,Mrajesh,ANA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1046716,OTH,stimuli_raw/wav/FNiralee2.wav,54,FNiralee2_54,ENG,187.65,187.14128,n,F,FNiralee,ANA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0442178,OTH,stimuli_raw/wav/Mrajesh1.wav,52,Mrajesh1_52,ENG,199.02,198.67358,b,M,Mrajesh,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1051420,OTH,stimuli_raw/wav/FNiralee2.wav,62,FNiralee2_62,ENG,211.32,210.86227,b,F,FNiralee,ABA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,bʱ,HIN,t_0441489,OTH,stimuli_raw/wav/Mrajesh2.wav,69,Mrajesh2_69,ENG,187.88,187.55426,m,M,Mrajesh,AMA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,bʱ,HIN,t_0562461,OTH,stimuli_raw/wav/FNiralee1.wav,68,FNiralee1_68,ENG,526.14886,525.72241,m,F,FNiralee,AMA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0920048,OTH,stimuli_raw/wav/Mrajesh1.wav,72,Mrajesh1_72,ENG,250.91,250.59,j,M,Mrajesh,AJA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1048012,OTH,stimuli_raw/wav/FNiralee1.wav,72,FNiralee1_72,ENG,545.63786,545.20555,j,F,FNiralee,AJA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0441573,OTH,stimuli_raw/wav/Mrajesh2.wav,74,Mrajesh2_74,ENG,200.53,200.12353,ɾ,M,Mrajesh,ARA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0562526,OTH,stimuli_raw/wav/FNiralee1.wav,73,FNiralee1_73,ENG,588.01231,587.54402,ɾ,F,FNiralee,ARA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_0562561,OTH,stimuli_raw/wav/FNiralee1.wav,76,FNiralee1_76,ENG,605.76817,605.33987,l,F,FNiralee,ALA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,bʱ,HIN,t_0924255,OTH,stimuli_raw/wav/Mrajesh2.wav,77,Mrajesh2_77,ENG,207.72,207.35909,l,M,Mrajesh,ALA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1046932,OTH,stimuli_raw/wav/FNiralee2.wav,84,FNiralee2_84,ENG,336.21,335.74,ʃ,F,FNiralee,AXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,bʱ,HIN,t_0442492,OTH,stimuli_raw/wav/Mrajesh1.wav,82,Mrajesh1_82,ENG,281.96,281.56431,ʃ,M,Mrajesh,AXA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,bʱ,HIN,t_0441744,OTH,stimuli_raw/wav/Mrajesh2.wav,90,Mrajesh2_90,ENG,242.28,241.92585,s,M,Mrajesh,ASA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0563787,OTH,stimuli_raw/wav/FNiralee2.wav,88,FNiralee2_88,ENG,348.08424,347.6,s,F,FNiralee,ASA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_1051692,OTH,stimuli_raw/wav/FNiralee2.wav,93,FNiralee2_93,ENG,362.66,362.16167,ɦ,F,FNiralee,AHHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0923601,OTH,stimuli_raw/wav/Mrajesh1.wav,93,Mrajesh1_93,ENG,308.45133,308.05748,ɦ,M,Mrajesh,AHHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,183.93,184.38,Mrajesh2_67,AMA,67,M,m,ENG,t_0571477,OTH,stimuli_raw/wav/FNiralee1.wav,12,FNiralee1_12,HIN,108.69767,108.19187,ɡʱ,F,FNiralee,AGHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,m,ENG,t_0445587,OTH,stimuli_raw/wav/Mrajesh1.wav,10,Mrajesh1_10,HIN,70.56,70.14459,ɡʱ,M,Mrajesh,AGHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_0569397,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,298.81,299.43,FNiralee2_72,AMA,72,F,m,ENG,t_0445110,OTH,stimuli_raw/wav/Mrajesh2.wav,26,Mrajesh2_26,HIN,76.80066,76.40547,d͡ʒʱ,M,Mrajesh,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_1053546,OTH,stimuli_raw/wav/FNiralee2.wav,32,FNiralee2_32,HIN,117.9,117.36769,ʈʰ,F,FNiralee,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,m,ENG,t_0443589,OTH,stimuli_raw/wav/Mrajesh1.wav,33,Mrajesh1_33,HIN,142.09,141.69,ʈʰ,M,Mrajesh,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,187.55426,187.88,Mrajesh2_69,AMA,69,M,m,ENG,t_1055664,OTH,stimuli_raw/wav/FNiralee1.wav,36,FNiralee1_36,HIN,280.92381,280.49094,ɖ,F,FNiralee,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,m,ENG,t_0444147,OTH,stimuli_raw/wav/Mrajesh2.wav,34,Mrajesh2_34,HIN,97.08,96.7017,ɖ,M,Mrajesh,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_0568101,OTH,stimuli_raw/wav/FNiralee2.wav,37,FNiralee2_37,HIN,132.9209,132.37637,ɖʱ,F,FNiralee,ADRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,298.81,299.43,FNiralee2_72,AMA,72,F,m,ENG,t_0924633,OTH,stimuli_raw/wav/Mrajesh1.wav,37,Mrajesh1_37,HIN,152.86,152.43025,ɖʱ,M,Mrajesh,ADRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,240.72,241.05,Mrajesh1_68,AMA,68,M,m,ENG,t_0571604,OTH,stimuli_raw/wav/FNiralee1.wav,50,FNiralee1_50,HIN,399.89415,399.4068,dʱ,F,FNiralee,ADHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,m,ENG,t_0924714,OTH,stimuli_raw/wav/Mrajesh1.wav,50,Mrajesh1_50,HIN,193.08,192.64545,dʱ,M,Mrajesh,ADHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,187.55426,187.88,Mrajesh2_69,AMA,69,M,m,ENG,t_0571647,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,bʱ,F,FNiralee,ABHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,293.59,294.14,FNiralee2_70,AMA,70,F,m,ENG,t_0443758,OTH,stimuli_raw/wav/Mrajesh1.wav,64,Mrajesh1_64,HIN,230.76,230.39151,bʱ,M,Mrajesh,ABHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,298.81,299.43,FNiralee2_72,AMA,72,F,m,ENG,t_0444894,OTH,stimuli_raw/wav/Mrajesh1.wav,101,Mrajesh1_101,HIN,329.16511,328.69154,ɽʱ,M,Mrajesh,ARTHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,240.72,241.05,Mrajesh1_68,AMA,68,M,m,ENG,t_1056497,OTH,stimuli_raw/wav/FNiralee2.wav,101,FNiralee2_101,HIN,388.05287,387.58306,ɽʱ,F,FNiralee,ARTHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,523.48494,523.88923,FNiralee1_67,AMA,67,F,m,ENG,t_0686224,OTH,stimuli_raw/wav/Mnirbhay2.wav,103,Mnirbhay2_103,HIN,417.87,417.44,ɽ,M,Mnirbhay,ARTA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,240.72,241.05,Mrajesh1_68,AMA,68,M,m,ENG,t_1053737,OTH,stimuli_raw/wav/FNiralee2.wav,103,FNiralee2_103,HIN,396.95617,396.54195,ɽ,F,FNiralee,ARTA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,185.70588,186.08,Mrajesh2_68,AMA,68,M,m,ENG,t_1055183,OTH,stimuli_raw/wav/FNiralee2.wav,107,FNiralee2_107,HIN,407.46444,406.98305,ɳ,F,FNiralee,ANRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,296.21,296.78,FNiralee2_71,AMA,71,F,m,ENG,t_0443939,OTH,stimuli_raw/wav/Mrajesh1.wav,107,Mrajesh1_107,HIN,346.34256,345.91035,ɳ,M,Mrajesh,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,194.70339,195.05,Mrajesh2_72,AJA,72,M,j,ENG,t_1059768,OTH,stimuli_raw/wav/FNiralee1.wav,12,FNiralee1_12,HIN,108.69767,108.19187,ɡʱ,F,FNiralee,AGHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,238.07,238.51,FNiralee2_67,AJA,67,F,j,ENG,t_0927637,OTH,stimuli_raw/wav/Mrajesh1.wav,11,Mrajesh1_11,HIN,72.34,71.9268,ɡʱ,M,Mrajesh,AGHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,250.59,250.91,Mrajesh1_72,AJA,72,M,j,ENG,t_1060470,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,541.04764,541.47252,FNiralee1_70,AJA,70,F,j,ENG,t_0930328,OTH,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,d͡ʒʱ,M,Mrajesh,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,192.95967,193.32,Mrajesh2_71,AJA,71,M,j,ENG,t_0574286,OTH,stimuli_raw/wav/FNiralee1.wav,32,FNiralee1_32,HIN,258.87049,258.39535,ʈʰ,F,FNiralee,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,242.71,243.19,FNiralee2_69,AJA,69,F,j,ENG,t_0448872,OTH,stimuli_raw/wav/Mrajesh1.wav,32,Mrajesh1_32,HIN,140.09,139.68812,ʈʰ,M,Mrajesh,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,192.95967,193.32,Mrajesh2_71,AJA,71,M,j,ENG,t_1058423,OTH,stimuli_raw/wav/FNiralee1.wav,34,FNiralee1_34,HIN,276.7203,276.27178,ɖ,F,FNiralee,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,541.04764,541.47252,FNiralee1_70,AJA,70,F,j,ENG,t_0448411,OTH,stimuli_raw/wav/Mrajesh2.wav,35,Mrajesh2_35,HIN,98.85,98.4695,ɖ,M,Mrajesh,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,194.70339,195.05,Mrajesh2_72,AJA,72,M,j,ENG,t_0575739,OTH,stimuli_raw/wav/FNiralee1.wav,37,FNiralee1_37,HIN,296.32082,295.78499,ɖʱ,F,FNiralee,ADRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,543.1124599999998,543.54403,FNiralee1_71,AJA,71,F,j,ENG,t_0927827,OTH,stimuli_raw/wav/Mrajesh1.wav,37,Mrajesh1_37,HIN,152.86,152.43025,ɖʱ,M,Mrajesh,ADRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,192.95967,193.32,Mrajesh2_71,AJA,71,M,j,ENG,t_0572990,OTH,stimuli_raw/wav/FNiralee1.wav,49,FNiralee1_49,HIN,397.74569,397.21643,dʱ,F,FNiralee,ADHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,242.71,243.19,FNiralee2_69,AJA,69,F,j,ENG,t_0930033,OTH,stimuli_raw/wav/Mrajesh1.wav,51,Mrajesh1_51,HIN,194.90637,194.50738,dʱ,M,Mrajesh,ADHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,541.04764,541.47252,FNiralee1_70,AJA,70,F,j,ENG,t_0449095,OTH,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,191.09,191.54,Mrajesh2_70,AJA,70,M,j,ENG,t_0572353,OTH,stimuli_raw/wav/FNiralee2.wav,64,FNiralee2_64,HIN,230.12498,229.61735,bʱ,F,FNiralee,ABHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,191.09,191.54,Mrajesh2_70,AJA,70,M,j,ENG,t_1061374,OTH,stimuli_raw/wav/FNiralee1.wav,105,FNiralee1_105,HIN,892.98555,892.5444,ɽʱ,F,FNiralee,ARTHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,242.71,243.19,FNiralee2_69,AJA,69,F,j,ENG,t_0928557,OTH,stimuli_raw/wav/Mrajesh2.wav,102,Mrajesh2_102,HIN,273.93,273.52161,ɽʱ,M,Mrajesh,ARTHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,191.09,191.54,Mrajesh2_70,AJA,70,M,j,ENG,t_0572413,OTH,stimuli_raw/wav/FNiralee2.wav,103,FNiralee2_103,HIN,396.95617,396.54195,ɽ,F,FNiralee,ARTA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,238.07,238.51,FNiralee2_67,AJA,67,F,j,ENG,t_0929113,OTH,stimuli_raw/wav/Mrajesh1.wav,104,Mrajesh1_104,HIN,338.69898,338.33398,ɽ,M,Mrajesh,ARTA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,242.71,243.19,FNiralee2_69,AJA,69,F,j,ENG,t_0447684,OTH,stimuli_raw/wav/Mrajesh2.wav,108,Mrajesh2_108,HIN,288.00268,287.62501,ɳ,M,Mrajesh,ANRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,250.59,250.91,Mrajesh1_72,AJA,72,M,j,ENG,t_1060746,OTH,stimuli_raw/wav/FNiralee2.wav,107,FNiralee2_107,HIN,407.46444,406.98305,ɳ,F,FNiralee,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,254.44351,254.83,Mrajesh1_73,ARA,73,M,ɾ,ENG,t_0578407,OTH,stimuli_raw/wav/FNiralee1.wav,10,FNiralee1_10,HIN,104.46157,103.95576,ɡʱ,F,FNiralee,AGHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,591.67062,592.1441599999998,FNiralee1_75,ARA,75,F,ɾ,ENG,t_0932976,OTH,stimuli_raw/wav/Mrajesh1.wav,12,Mrajesh1_12,HIN,74.05,73.69,ɡʱ,M,Mrajesh,AGHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,258.25719,258.6,Mrajesh1_75,ARA,75,M,ɾ,ENG,t_0579153,OTH,stimuli_raw/wav/FNiralee2.wav,27,FNiralee2_27,HIN,98.82,98.26682,d͡ʒʱ,F,FNiralee,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,302.62,303.08,FNiralee2_73,ARA,73,F,ɾ,ENG,t_0449878,OTH,stimuli_raw/wav/Mrajesh1.wav,26,Mrajesh1_26,HIN,125.18796,124.77549,d͡ʒʱ,M,Mrajesh,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,589.6186,590.04704,FNiralee1_74,ARA,74,F,ɾ,ENG,t_0931445,OTH,stimuli_raw/wav/Mrajesh2.wav,31,Mrajesh2_31,HIN,89.57,89.14985,ʈʰ,M,Mrajesh,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,198.38288,198.75,Mrajesh2_73,ARA,73,M,ɾ,ENG,t_1063294,OTH,stimuli_raw/wav/FNiralee2.wav,32,FNiralee2_32,HIN,117.9,117.36769,ʈʰ,F,FNiralee,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,198.38288,198.75,Mrajesh2_73,ARA,73,M,ɾ,ENG,t_1064734,OTH,stimuli_raw/wav/FNiralee2.wav,36,FNiralee2_36,HIN,129.07547,128.58537,ɖ,F,FNiralee,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,307.58,308.06,FNiralee2_75,ARA,75,F,ɾ,ENG,t_0451032,OTH,stimuli_raw/wav/Mrajesh1.wav,34,Mrajesh1_34,HIN,145.82,145.4397,ɖ,M,Mrajesh,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,198.38288,198.75,Mrajesh2_73,ARA,73,M,ɾ,ENG,t_0577129,OTH,stimuli_raw/wav/FNiralee1.wav,37,FNiralee1_37,HIN,296.32082,295.78499,ɖʱ,F,FNiralee,ADRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,307.58,308.06,FNiralee2_75,ARA,75,F,ɾ,ENG,t_0932103,OTH,stimuli_raw/wav/Mrajesh1.wav,39,Mrajesh1_39,HIN,156.52,156.13224,ɖʱ,M,Mrajesh,ADRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,254.44351,254.83,Mrajesh1_73,ARA,73,M,ɾ,ENG,t_1065448,OTH,stimuli_raw/wav/FNiralee1.wav,49,FNiralee1_49,HIN,397.74569,397.21643,dʱ,F,FNiralee,ADHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,305.1463,305.5354200000001,FNiralee2_74,ARA,74,F,ɾ,ENG,t_0932696,OTH,stimuli_raw/wav/Mrajesh2.wav,51,Mrajesh2_51,HIN,141.88,141.48882,dʱ,M,Mrajesh,ADHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,201.97492,202.32,Mrajesh2_75,ARA,75,M,ɾ,ENG,t_0577935,OTH,stimuli_raw/wav/FNiralee2.wav,65,FNiralee2_65,HIN,232.33,231.85597,bʱ,F,FNiralee,ABHA
