phone_1,phone_2,language_1,AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,sex_2,speaker_2,word_2,distance
ʈʰ,ʈʰ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,260.56219,261.06865,FNiralee1_33,ATRHA,33,F,t_0404361,TGT,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,M,Mnirbhay,ATRHA,0.2535238771672045
ʈʰ,ʈʰ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,t_0405305,TGT,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,M,Mnirbhay,ATRHA,0.20621126940175494
ʈʰ,ʈʰ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,t_0889436,TGT,stimuli_raw/wav/Mnirbhay1.wav,33,Mnirbhay1_33,HIN,214.68,214.24,M,Mnirbhay,ATRHA,0.22914021722314795
ʈʰ,ʈʰ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,t_1003468,TGT,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,F,Fbhavya,ATRHA,0.27003148848068576
ɽʱ,ɽʱ,HIN,OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,409.16561,409.58684,Mnirbhay2_102,ARTHA,102,M,t_1087281,TGT,stimuli_raw/wav/Fbhavya1.wav,104,Fbhavya1_104,HIN,653.14842,652.78583,F,Fbhavya,ARTHA,0.35904582613225244
ɽʱ,ɽʱ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,271.72983,272.17,Mrajesh2_101,ARTHA,101,M,t_0601094,TGT,stimuli_raw/wav/Fbhavya2.wav,101,Fbhavya2_101,HIN,289.79762,289.45027000000005,F,Fbhavya,ARTHA,0.2696408230336189
ɽʱ,ɽʱ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,892.5444,892.98555,FNiralee1_105,ARTHA,105,F,t_0469005,TGT,stimuli_raw/wav/Mnirbhay2.wav,101,Mnirbhay2_101,HIN,405.97,405.45,M,Mnirbhay,ARTHA,0.24072897345817304
ɽʱ,ɽʱ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,892.5444,892.98555,FNiralee1_105,ARTHA,105,F,t_0468789,TGT,stimuli_raw/wav/Mnirbhay2.wav,101,Mnirbhay2_101,HIN,405.97,405.45,M,Mnirbhay,ARTHA,0.24072897345817304
ɽʱ,ɽʱ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,887.9046599999997,888.3824800000001,FNiralee1_103,ARTHA,103,F,t_0949732,TGT,stimuli_raw/wav/Mnirbhay1.wav,101,Mnirbhay1_101,HIN,721.00309,720.3953799999999,M,Mnirbhay,ARTHA,0.2560383684028542
ɽʱ,ɽʱ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,273.52161,273.93,Mrajesh2_102,ARTHA,102,M,t_0597387,TGT,stimuli_raw/wav/Fbhavya2.wav,100,Fbhavya2_100,HIN,287.78389,287.44,F,Fbhavya,ARTHA,0.27843039287621835
ɡʱ,ɡʱ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,t_0491153,TGT,stimuli_raw/wav/Fbhavya2.wav,10,Fbhavya2_10,HIN,38.00178,37.605259999999994,F,Fbhavya,AGHA,0.2946178662626294
ɡʱ,ɡʱ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,48.25,48.883959999999995,FNiralee2_12,AGHA,12,F,t_0867189,TGT,stimuli_raw/wav/Mnirbhay1.wav,10,Mnirbhay1_10,HIN,63.11956,62.668569999999995,M,Mnirbhay,AGHA,0.2343082428071206
ɡʱ,ɡʱ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,t_0493866,TGT,stimuli_raw/wav/Fbhavya2.wav,11,Fbhavya2_11,HIN,39.98945,39.61802,F,Fbhavya,AGHA,0.2527194210518565
ɡʱ,ɡʱ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,t_0490001,TGT,stimuli_raw/wav/Fbhavya2.wav,10,Fbhavya2_10,HIN,38.00178,37.605259999999994,F,Fbhavya,AGHA,0.2946178662626294
ɡʱ,ɡʱ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,t_0386865,TGT,stimuli_raw/wav/Mnirbhay2.wav,11,Mnirbhay2_11,HIN,43.54,43.01,M,Mnirbhay,AGHA,0.2830819847342317
ɡʱ,ɡʱ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.101659999999995,FNiralee2_11,AGHA,11,F,t_0868268,TGT,stimuli_raw/wav/Mnirbhay1.wav,11,Mnirbhay1_11,HIN,65.00944,64.51549,M,Mnirbhay,AGHA,0.24290432141781154
b,b,ENG,TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,t_1182451,TGT,stimuli_raw/wav/Fsakshi1.wav,63,Fsakshi1_63,ENG,228.24,227.86,F,Fsakshi,ABA,0.235435913938253
b,b,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,479.04454000000004,479.54849,FNiralee1_63,ABA,63,F,t_0436227,TGT,stimuli_raw/wav/Mnirbhay2.wav,62,Mnirbhay2_62,ENG,245.42,245,M,Mnirbhay,ABA,0.245005344702737
b,b,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,479.04454000000004,479.54849,FNiralee1_63,ABA,63,F,t_0916074,TGT,stimuli_raw/wav/Mnirbhay1.wav,61,Mnirbhay1_61,ENG,426.44,425.99905,M,Mnirbhay,ABA,0.21604043463403017
b,b,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,208.52112,209.03307,FNiralee2_61,ABA,61,F,t_0437161,TGT,stimuli_raw/wav/Mnirbhay2.wav,62,Mnirbhay2_62,ENG,245.42,245,M,Mnirbhay,ABA,0.2183572603602129
b,b,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,476.94867999999997,477.40014,FNiralee1_62,ABA,62,F,t_0434861,TGT,stimuli_raw/wav/Mnirbhay2.wav,61,Mnirbhay2_61,ENG,242.01,241.61,M,Mnirbhay,ABA,0.22358025964144587
b,b,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,t_1042151,TGT,stimuli_raw/wav/Fbhavya1.wav,64,Fbhavya1_64,ENG,426.54848,426.15,F,Fbhavya,ABA,0.2053855519280273
bʱ,bʱ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,t_0920438,TGT,stimuli_raw/wav/Mnirbhay1.wav,64,Mnirbhay1_64,HIN,446.47,445.96835,M,Mnirbhay,ABHA,0.23876487704795385
bʱ,bʱ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,t_0919775,TGT,stimuli_raw/wav/Mnirbhay1.wav,64,Mnirbhay1_64,HIN,446.47,445.96835,M,Mnirbhay,ABHA,0.23876487704795385
bʱ,bʱ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,t_0565657,TGT,stimuli_raw/wav/Fbhavya2.wav,66,Fbhavya2_66,HIN,196.56,196.17,F,Fbhavya,ABHA,0.21343829144453516
bʱ,bʱ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,t_0441318,TGT,stimuli_raw/wav/Mnirbhay2.wav,65,Mnirbhay2_65,HIN,256.42,255.96,M,Mnirbhay,ABHA,0.20493812747970402
bʱ,bʱ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,t_0441744,TGT,stimuli_raw/wav/Mnirbhay2.wav,65,Mnirbhay2_65,HIN,256.42,255.96,M,Mnirbhay,ABHA,0.2216764144896247
bʱ,bʱ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,t_1046932,TGT,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,F,Fbhavya,ABHA,0.2199022517540715
d,d,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,374.75278,375.22,FNiralee1_47,ADA,47,F,t_0905069,TGT,stimuli_raw/wav/Mnirbhay1.wav,46,Mnirbhay1_46,ENG,314.98,314.52,M,Mnirbhay,ADA,0.23081279855194928
d,d,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,128.7406,129.07,Mrajesh2_47,ADA,47,M,t_0543002,TGT,stimuli_raw/wav/Fbhavya2.wav,47,Fbhavya2_47,ENG,147.34769,146.99549,F,Fbhavya,ADA,0.21554080324708366
d,d,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,164.70264,165.19,FNiralee2_48,ADA,48,F,t_0423792,TGT,stimuli_raw/wav/Mnirbhay2.wav,46,Mnirbhay2_46,ENG,176.28,175.82,M,Mnirbhay,ADA,0.226205901994228
d,d,ENG,TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,314.52,314.98,Mnirbhay1_46,ADA,46,M,t_0542896,TGT,stimuli_raw/wav/Fbhavya2.wav,47,Fbhavya2_47,ENG,147.34769,146.99549,F,Fbhavya,ADA,0.2173784389296128
d,d,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,374.75278,375.22,FNiralee1_47,ADA,47,F,t_0904727,TGT,stimuli_raw/wav/Mnirbhay1.wav,46,Mnirbhay1_46,ENG,314.98,314.52,M,Mnirbhay,ADA,0.23081279855194928
d,d,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,159.21716999999995,159.69337,FNiralee2_46,ADA,46,F,t_0907039,TGT,stimuli_raw/wav/Mnirbhay1.wav,48,Mnirbhay1_48,ENG,319.32,318.83,M,Mnirbhay,ADA,0.21727439510106294
dʱ,dʱ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,t_1028100,TGT,stimuli_raw/wav/Fbhavya1.wav,49,Fbhavya1_49,HIN,339.63549,339.23157000000003,F,Fbhavya,ADHA,0.23253228375346713
