AB_Order,phone_TGT,phone_OTH,speaker_TGT,speaker_OTH,speaker_X,file_TGT,onset_TGT,offset_TGT,item_TGT,word_TGT,interval_TGT,sex_TGT,language_TGT,file_OTH,onset_OTH,offset_OTH,item_OTH,word_OTH,interval_OTH,sex_OTH,language_OTH,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id
TgtOth,ʈʰ,s,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,212.14,212.59,Mnirbhay1_32,ATRHA,32,M,HIN,stimuli_raw/wav/Mrajesh2.wav,240.12,240.59,Mrajesh2_89,ASA,89,M,ENG,stimuli_raw/wav/FNiralee2.wav,114.90941,115.43,FNiralee2_31,ATRHA,31,F,ʈʰ,HIN,t_0888661
OthTgt,ʈʰ,s,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,99.89,100.32351,Fbhavya2_32,ATRHA,32,F,HIN,stimuli_raw/wav/FNiralee1.wav,698.36577,698.8122900000002,FNiralee1_90,ASA,90,F,ENG,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0520213
TgtOth,ʈʰ,ɦ,Mnirbhay,Mrajesh,Fsakshi,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,HIN,stimuli_raw/wav/Mrajesh2.wav,248.4702,248.84,Mrajesh2_93,AHHA,93,M,ENG,stimuli_raw/wav/Fsakshi1.wav,120.27,120.73,Fsakshi1_31,ATRHA,31,F,ʈʰ,HIN,t_0406021
OthTgt,ʈʰ,ɦ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,230.94251,231.31,Fbhavya1_32,ATRHA,32,F,HIN,stimuli_raw/wav/FNiralee1.wav,713.12009,713.6301900000002,FNiralee1_92,AHHA,92,F,ENG,stimuli_raw/wav/Mrajesh2.wav,92.80223,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_1001220
TgtOth,ɖ,kʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,247.88,248.26,Fbhavya1_36,ADRA,36,F,HIN,stimuli_raw/wav/FNiralee2.wav,17.15,17.81,FNiralee2_4,AKHA,4,F,ENG,stimuli_raw/wav/Mrajesh1.wav,145.4397,145.82,Mrajesh1_34,ADRA,34,M,ɖ,HIN,t_1008832
OthTgt,ɖ,kʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,231.25,231.66,Mnirbhay1_34,ADRA,34,M,HIN,stimuli_raw/wav/Mrajesh2.wav,19.21365,19.62,Mrajesh2_4,AKHA,4,M,ENG,stimuli_raw/wav/FNiralee2.wav,128.58536999999998,129.07547,FNiralee2_36,ADRA,36,F,ɖ,HIN,t_0891381
TgtOth,ɖ,g,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,231.25,231.66,Mnirbhay1_34,ADRA,34,M,HIN,stimuli_raw/wav/Mrajesh2.wav,26.89984,27.3,Mrajesh2_7,AGA,7,M,ENG,stimuli_raw/wav/FNiralee1.wav,276.27178,276.7203,FNiralee1_34,ADRA,34,F,ɖ,HIN,t_0891442
OthTgt,ɖ,g,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,110.28947,110.64522,Fbhavya2_36,ADRA,36,F,HIN,stimuli_raw/wav/FNiralee2.wav,31.15088,31.740540000000006,FNiralee2_9,AGA,9,F,ENG,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,ɖ,HIN,t_0527918
TgtOth,ɖ,t͡ʃʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,245.69698,246.03,Fbhavya1_35,ADRA,35,F,HIN,stimuli_raw/wav/FNiralee2.wav,63.48,64.0105,FNiralee2_17,ATXHA,17,F,ENG,stimuli_raw/wav/Mrajesh1.wav,149.09229,149.45944,Mrajesh1_36,ADRA,36,M,ɖ,HIN,t_1006578
OthTgt,ɖ,t͡ʃʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,131.55,132.05,Mnirbhay2_34,ADRA,34,M,HIN,stimuli_raw/wav/Mrajesh1.wav,105.91054,106.35,Mrajesh1_18,ATXHA,18,M,ENG,stimuli_raw/wav/FNiralee2.wav,123.68566,124.1817,FNiralee2_34,ADRA,34,F,ɖ,HIN,t_0409660
TgtOth,ɖ,d͡ʒ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,245.69698,246.03,Fbhavya1_35,ADRA,35,F,HIN,stimuli_raw/wav/FNiralee2.wav,74.57,75.07600000000001,FNiralee2_21,ADXA,21,F,ENG,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_1006630
OthTgt,ɖ,d͡ʒ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,231.25,231.66,Mnirbhay1_34,ADRA,34,M,HIN,stimuli_raw/wav/Mrajesh2.wav,56.541880000000006,56.920730000000006,Mrajesh2_19,ADXA,19,M,ENG,stimuli_raw/wav/FNiralee2.wav,123.68566,124.1817,FNiralee2_34,ADRA,34,F,ɖ,HIN,t_0891541
TgtOth,ɖ,z,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,233.08,233.54,Mnirbhay1_35,ADRA,35,M,HIN,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,ENG,stimuli_raw/wav/FNiralee1.wav,278.36311,278.81684,FNiralee1_35,ADRA,35,F,ɖ,HIN,t_0892469
OthTgt,ɖ,z,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,106.32,106.73194,Fbhavya2_34,ADRA,34,F,HIN,stimuli_raw/wav/FNiralee1.wav,188.88816,189.40346,FNiralee1_23,AZA,23,F,ENG,stimuli_raw/wav/Mrajesh1.wav,147.26092,147.63,Mrajesh1_35,ADRA,35,M,ɖ,HIN,t_0524480
TgtOth,ɖ,tʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,234.99684,235.42,Mnirbhay1_36,ADRA,36,M,HIN,stimuli_raw/wav/Mrajesh1.wav,170.00742,170.45,Mrajesh1_44,ATHA,44,M,ENG,stimuli_raw/wav/FNiralee2.wav,128.58536999999998,129.07547,FNiralee2_36,ADRA,36,F,ɖ,HIN,t_0894297
OthTgt,ɖ,tʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,247.88,248.26,Fbhavya1_36,ADRA,36,F,HIN,stimuli_raw/wav/FNiralee2.wav,151.1213,151.6,FNiralee2_43,ATHA,43,F,ENG,stimuli_raw/wav/Mrajesh2.wav,100.21526,100.55,Mrajesh2_36,ADRA,36,M,ɖ,HIN,t_1009020
TgtOth,ɖ,d,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,243.83139,244.21963,Fbhavya1_34,ADRA,34,F,HIN,stimuli_raw/wav/FNiralee2.wav,162.01984,162.44044,FNiralee2_47,ADA,47,F,ENG,stimuli_raw/wav/Mrajesh1.wav,145.4397,145.82,Mrajesh1_34,ADRA,34,M,ɖ,HIN,t_1004380
OthTgt,ɖ,d,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,138.54,139.1,Mnirbhay2_36,ADRA,36,M,HIN,stimuli_raw/wav/Mrajesh2.wav,128.7406,129.07,Mrajesh2_47,ADA,47,M,ENG,stimuli_raw/wav/FNiralee2.wav,126.16475,126.6761,FNiralee2_35,ADRA,35,F,ɖ,HIN,t_0414233
TgtOth,ɖ,n,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,245.69698,246.03,Fbhavya1_35,ADRA,35,F,HIN,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,ENG,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_1006762
OthTgt,ɖ,n,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,231.25,231.66,Mnirbhay1_34,ADRA,34,M,HIN,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,ENG,stimuli_raw/wav/FNiralee2.wav,126.16475,126.6761,FNiralee2_35,ADRA,35,F,ɖ,HIN,t_0890912
TgtOth,ɖ,b,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,233.08,233.54,Mnirbhay1_35,ADRA,35,M,HIN,stimuli_raw/wav/Mrajesh2.wav,168.97163,169.35,Mrajesh2_61,ABA,61,M,ENG,stimuli_raw/wav/FNiralee1.wav,278.36311,278.81684,FNiralee1_35,ADRA,35,F,ɖ,HIN,t_0893567
OthTgt,ɖ,b,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,108.32,108.66723,Fbhavya2_35,ADRA,35,F,HIN,stimuli_raw/wav/FNiralee2.wav,210.86227,211.32,FNiralee2_62,ABA,62,F,ENG,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_0525817
TgtOth,ɖ,m,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,231.25,231.66,Mnirbhay1_34,ADRA,34,M,HIN,stimuli_raw/wav/Mrajesh2.wav,187.55426,187.88,Mrajesh2_69,AMA,69,M,ENG,stimuli_raw/wav/FNiralee1.wav,280.49094,280.92381,FNiralee1_36,ADRA,36,F,ɖ,HIN,t_0891912
OthTgt,ɖ,m,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,247.88,248.26,Fbhavya1_36,ADRA,36,F,HIN,stimuli_raw/wav/FNiralee1.wav,525.72241,526.14886,FNiralee1_68,AMA,68,F,ENG,stimuli_raw/wav/Mrajesh1.wav,149.09229,149.45944,Mrajesh1_36,ADRA,36,M,ɖ,HIN,t_1010358
TgtOth,ɖ,j,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,245.69698,246.03,Fbhavya1_35,ADRA,35,F,HIN,stimuli_raw/wav/FNiralee1.wav,545.20555,545.6378599999998,FNiralee1_72,AJA,72,F,ENG,stimuli_raw/wav/Mrajesh1.wav,149.09229,149.45944,Mrajesh1_36,ADRA,36,M,ɖ,HIN,t_1008066
OthTgt,ɖ,j,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,233.08,233.54,Mnirbhay1_35,ADRA,35,M,HIN,stimuli_raw/wav/Mrajesh1.wav,250.59,250.91,Mrajesh1_72,AJA,72,M,ENG,stimuli_raw/wav/FNiralee2.wav,123.68566,124.1817,FNiralee2_34,ADRA,34,F,ɖ,HIN,t_0892837
TgtOth,ɖ,ɾ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,243.83139,244.21963,Fbhavya1_34,ADRA,34,F,HIN,stimuli_raw/wav/FNiralee1.wav,587.54402,588.01231,FNiralee1_73,ARA,73,F,ENG,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_1005742
OthTgt,ɖ,ɾ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,131.55,132.05,Mnirbhay2_34,ADRA,34,M,HIN,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ENG,stimuli_raw/wav/FNiralee1.wav,278.36311,278.81684,FNiralee1_35,ADRA,35,F,ɖ,HIN,t_0410156
TgtOth,ɖ,l,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,110.28947,110.64522,Fbhavya2_36,ADRA,36,F,HIN,stimuli_raw/wav/FNiralee1.wav,605.33987,605.76817,FNiralee1_76,ALA,76,F,ENG,stimuli_raw/wav/Mrajesh1.wav,145.4397,145.82,Mrajesh1_34,ADRA,34,M,ɖ,HIN,t_0529471
OthTgt,ɖ,l,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,131.55,132.05,Mnirbhay2_34,ADRA,34,M,HIN,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,ENG,stimuli_raw/wav/FNiralee1.wav,278.36311,278.81684,FNiralee1_35,ADRA,35,F,ɖ,HIN,t_0410228
TgtOth,ɖ,ʃ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,133.85,134.23074,Fsakshi1_35,ADRA,35,F,HIN,stimuli_raw/wav/Fbhavya2.wav,241.57,241.95726,Fbhavya2_82,AXA,82,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,233.08,233.54,Mnirbhay1_35,ADRA,35,M,ɖ,HIN,t_1149200
OthTgt,ɖ,ʃ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,110.28947,110.64522,Fbhavya2_36,ADRA,36,F,HIN,stimuli_raw/wav/FNiralee2.wav,333.35,333.84978,FNiralee2_83,AXA,83,F,ENG,stimuli_raw/wav/Mrajesh1.wav,145.4397,145.82,Mrajesh1_34,ADRA,34,M,ɖ,HIN,t_0528331
TgtOth,ɖ,s,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,247.88,248.26,Fbhavya1_36,ADRA,36,F,HIN,stimuli_raw/wav/FNiralee2.wav,347.6,348.08424,FNiralee2_88,ASA,88,F,ENG,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,ɖ,HIN,t_1009343
OthTgt,ɖ,s,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,134.79134,135.31,Mnirbhay2_35,ADRA,35,M,HIN,stimuli_raw/wav/Mrajesh2.wav,241.92585,242.28,Mrajesh2_90,ASA,90,M,ENG,stimuli_raw/wav/FNiralee2.wav,123.68566,124.1817,FNiralee2_34,ADRA,34,F,ɖ,HIN,t_0412936
TgtOth,ɖ,ɦ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,247.88,248.26,Fbhavya1_36,ADRA,36,F,HIN,stimuli_raw/wav/FNiralee1.wav,713.12009,713.6301900000002,FNiralee1_92,AHHA,92,F,ENG,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,ɖ,HIN,t_1010579
OthTgt,ɖ,ɦ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,134.79134,135.31,Mnirbhay2_35,ADRA,35,M,HIN,stimuli_raw/wav/Mrajesh1.wav,306.15,306.58,Mrajesh1_92,AHHA,92,M,ENG,stimuli_raw/wav/FNiralee2.wav,128.58536999999998,129.07547,FNiralee2_36,ADRA,36,F,ɖ,HIN,t_0412110
TgtOth,ɖʱ,kʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,265.13,265.54397,Fbhavya1_39,ADRHA,39,F,HIN,stimuli_raw/wav/FNiralee1.wav,68.05502,68.55116,FNiralee1_6,AKHA,6,F,ENG,stimuli_raw/wav/Mrajesh2.wav,105.49903,105.91,Mrajesh2_38,ADRHA,38,M,ɖʱ,HIN,t_1017035
OthTgt,ɖʱ,kʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,146.42,146.86,Mnirbhay2_38,ADRHA,38,M,HIN,stimuli_raw/wav/Mrajesh1.wav,35.21,35.69,Mrajesh1_4,AKHA,4,M,ENG,stimuli_raw/wav/FNiralee2.wav,137.22415,137.75,FNiralee2_39,ADRHA,39,F,ɖʱ,HIN,t_0416502
TgtOth,ɖʱ,g,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,256.08874,256.6,Mnirbhay1_39,ADRHA,39,M,HIN,stimuli_raw/wav/Mrajesh2.wav,26.89984,27.3,Mrajesh2_7,AGA,7,M,ENG,stimuli_raw/wav/FNiralee2.wav,132.37637,132.9209,FNiralee2_37,ADRHA,37,F,ɖʱ,HIN,t_0900163
OthTgt,ɖʱ,g,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,260.60912,260.99617,Fbhavya1_37,ADRHA,37,F,HIN,stimuli_raw/wav/FNiralee2.wav,31.15088,31.740540000000006,FNiralee2_9,AGA,9,F,ENG,stimuli_raw/wav/Mrajesh2.wav,107.24923,107.66,Mrajesh2_39,ADRHA,39,M,ɖʱ,HIN,t_1011240
TgtOth,ɖʱ,t͡ʃʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,262.8669,263.24319,Fbhavya1_38,ADRHA,38,F,HIN,stimuli_raw/wav/FNiralee2.wav,63.48,64.0105,FNiralee2_17,ATXHA,17,F,ENG,stimuli_raw/wav/Mrajesh1.wav,156.13224,156.52,Mrajesh1_39,ADRHA,39,M,ɖʱ,HIN,t_1013598
OthTgt,ɖʱ,t͡ʃʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,142.83,143.39,Mnirbhay2_37,ADRHA,37,M,HIN,stimuli_raw/wav/Mrajesh2.wav,50.49512,50.86762,Mrajesh2_17,ATXHA,17,M,ENG,stimuli_raw/wav/FNiralee1.wav,300.04459,300.50023,FNiralee1_39,ADRHA,39,F,ɖʱ,HIN,t_0415773
TgtOth,ɖʱ,d͡ʒ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,146.42,146.86,Mnirbhay2_38,ADRHA,38,M,HIN,stimuli_raw/wav/Mrajesh1.wav,110.78631,111.19,Mrajesh1_20,ADXA,20,M,ENG,stimuli_raw/wav/FNiralee2.wav,134.74537,135.24376,FNiralee2_38,ADRHA,38,F,ɖʱ,HIN,t_0416681
OthTgt,ɖʱ,d͡ʒ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,114.55256,114.96725,Fbhavya2_37,ADRHA,37,F,HIN,stimuli_raw/wav/FNiralee1.wav,219.92717,220.37719,FNiralee1_27,ADXA,27,F,ENG,stimuli_raw/wav/Mrajesh1.wav,154.30132,154.69,Mrajesh1_38,ADRHA,38,M,ɖʱ,HIN,t_0531548
TgtOth,ɖʱ,z,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,260.60912,260.99617,Fbhavya1_37,ADRHA,37,F,HIN,stimuli_raw/wav/FNiralee1.wav,186.71964,187.2242,FNiralee1_22,AZA,22,F,ENG,stimuli_raw/wav/Mrajesh2.wav,105.49903,105.91,Mrajesh2_38,ADRHA,38,M,ɖʱ,HIN,t_1012475
OthTgt,ɖʱ,z,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,150.2854,150.65392,Mnirbhay2_39,ADRHA,39,M,HIN,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,ENG,stimuli_raw/wav/FNiralee1.wav,300.04459,300.50023,FNiralee1_39,ADRHA,39,F,ɖʱ,HIN,t_0418473
TgtOth,ɖʱ,tʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,260.60912,260.99617,Fbhavya1_37,ADRHA,37,F,HIN,stimuli_raw/wav/FNiralee1.wav,356.64808,357.12738,FNiralee1_44,ATHA,44,F,ENG,stimuli_raw/wav/Mrajesh1.wav,152.43025,152.86,Mrajesh1_37,ADRHA,37,M,ɖʱ,HIN,t_1012552
OthTgt,ɖʱ,tʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,254.09,254.56,Mnirbhay1_38,ADRHA,38,M,HIN,stimuli_raw/wav/Mrajesh1.wav,170.00742,170.45,Mrajesh1_44,ATHA,44,M,ENG,stimuli_raw/wav/FNiralee2.wav,137.22415,137.75,FNiralee2_39,ADRHA,39,F,ɖʱ,HIN,t_0897789
TgtOth,ɖʱ,d,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,256.08874,256.6,Mnirbhay1_39,ADRHA,39,M,HIN,stimuli_raw/wav/Mrajesh1.wav,179.71,180.13,Mrajesh1_46,ADA,46,M,ENG,stimuli_raw/wav/FNiralee2.wav,132.37637,132.9209,FNiralee2_37,ADRHA,37,F,ɖʱ,HIN,t_0899569
OthTgt,ɖʱ,d,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,118.76,119.14443,Fbhavya2_39,ADRHA,39,F,HIN,stimuli_raw/wav/FNiralee2.wav,162.01984,162.44044,FNiralee2_47,ADA,47,F,ENG,stimuli_raw/wav/Mrajesh1.wav,156.13224,156.52,Mrajesh1_39,ADRHA,39,M,ɖʱ,HIN,t_0535101
TgtOth,ɖʱ,n,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,254.09,254.56,Mnirbhay1_38,ADRHA,38,M,HIN,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,ENG,stimuli_raw/wav/FNiralee1.wav,300.04459,300.50023,FNiralee1_39,ADRHA,39,F,ɖʱ,HIN,t_0898752
OthTgt,ɖʱ,n,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,116.65,117.0209,Fbhavya2_38,ADRHA,38,F,HIN,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,ENG,stimuli_raw/wav/Mrajesh1.wav,152.43025,152.86,Mrajesh1_37,ADRHA,37,M,ɖʱ,HIN,t_0532783
TgtOth,ɖʱ,b,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,262.8669,263.24319,Fbhavya1_38,ADRHA,38,F,HIN,stimuli_raw/wav/FNiralee1.wav,475.01444,475.43082,FNiralee1_61,ABA,61,F,ENG,stimuli_raw/wav/Mrajesh2.wav,105.49903,105.91,Mrajesh2_38,ADRHA,38,M,ɖʱ,HIN,t_1014995
OthTgt,ɖʱ,b,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,150.2854,150.65392,Mnirbhay2_39,ADRHA,39,M,HIN,stimuli_raw/wav/Mrajesh2.wav,170.72062,171.12,Mrajesh2_62,ABA,62,M,ENG,stimuli_raw/wav/FNiralee1.wav,295.78499,296.32082,FNiralee1_37,ADRHA,37,F,ɖʱ,HIN,t_0419587
TgtOth,ɖʱ,m,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,260.60912,260.99617,Fbhavya1_37,ADRHA,37,F,HIN,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,ENG,stimuli_raw/wav/Mrajesh1.wav,154.30132,154.69,Mrajesh1_38,ADRHA,38,M,ɖʱ,HIN,t_1012709
OthTgt,ɖʱ,m,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,252.07889,252.58,Mnirbhay1_37,ADRHA,37,M,HIN,stimuli_raw/wav/Mrajesh1.wav,238.8,239.16,Mrajesh1_67,AMA,67,M,ENG,stimuli_raw/wav/FNiralee2.wav,132.37637,132.9209,FNiralee2_37,ADRHA,37,F,ɖʱ,HIN,t_0896239
TgtOth,ɖʱ,j,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,146.42,146.86,Mnirbhay2_38,ADRHA,38,M,HIN,stimuli_raw/wav/Mrajesh2.wav,194.70339,195.05,Mrajesh2_72,AJA,72,M,ENG,stimuli_raw/wav/FNiralee1.wav,297.88,298.35,FNiralee1_38,ADRHA,38,F,ɖʱ,HIN,t_0417968
OthTgt,ɖʱ,j,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,265.13,265.54397,Fbhavya1_39,ADRHA,39,F,HIN,stimuli_raw/wav/FNiralee1.wav,543.1124599999998,543.54403,FNiralee1_71,AJA,71,F,ENG,stimuli_raw/wav/Mrajesh2.wav,105.49903,105.91,Mrajesh2_38,ADRHA,38,M,ɖʱ,HIN,t_1017419
TgtOth,ɖʱ,ɾ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,265.13,265.54397,Fbhavya1_39,ADRHA,39,F,HIN,stimuli_raw/wav/FNiralee2.wav,302.62,303.08,FNiralee2_73,ARA,73,F,ENG,stimuli_raw/wav/Mrajesh2.wav,107.24923,107.66,Mrajesh2_39,ADRHA,39,M,ɖʱ,HIN,t_1016256
OthTgt,ɖʱ,ɾ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,142.83,143.39,Mnirbhay2_37,ADRHA,37,M,HIN,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ENG,stimuli_raw/wav/FNiralee2.wav,137.22415,137.75,FNiralee2_39,ADRHA,39,F,ɖʱ,HIN,t_0415386
TgtOth,ɖʱ,l,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,150.2854,150.65392,Mnirbhay2_39,ADRHA,39,M,HIN,stimuli_raw/wav/Mrajesh2.wav,207.35909,207.72,Mrajesh2_77,ALA,77,M,ENG,stimuli_raw/wav/FNiralee2.wav,137.22415,137.75,FNiralee2_39,ADRHA,39,F,ɖʱ,HIN,t_0419796
OthTgt,ɖʱ,l,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,262.8669,263.24319,Fbhavya1_38,ADRHA,38,F,HIN,stimuli_raw/wav/FNiralee1.wav,607.44483,607.8731799999998,FNiralee1_77,ALA,77,F,ENG,stimuli_raw/wav/Mrajesh1.wav,154.30132,154.69,Mrajesh1_38,ADRHA,38,M,ɖʱ,HIN,t_1015145
TgtOth,ɖʱ,ʃ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,146.42,146.86,Mnirbhay2_38,ADRHA,38,M,HIN,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ENG,stimuli_raw/wav/FNiralee2.wav,132.37637,132.9209,FNiralee2_37,ADRHA,37,F,ɖʱ,HIN,t_0417238
OthTgt,ɖʱ,ʃ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,262.8669,263.24319,Fbhavya1_38,ADRHA,38,F,HIN,stimuli_raw/wav/FNiralee2.wav,330.92,331.40632,FNiralee2_82,AXA,82,F,ENG,stimuli_raw/wav/Mrajesh2.wav,103.75913,104.12,Mrajesh2_37,ADRHA,37,M,ɖʱ,HIN,t_1013986
TgtOth,ɖʱ,s,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,260.60912,260.99617,Fbhavya1_37,ADRHA,37,F,HIN,stimuli_raw/wav/FNiralee1.wav,696.1034,696.60946,FNiralee1_89,ASA,89,F,ENG,stimuli_raw/wav/Mrajesh2.wav,107.24923,107.66,Mrajesh2_39,ADRHA,39,M,ɖʱ,HIN,t_1012884
